Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
working_student,4.118688044,6.547027376,1.663939085,70.49861931,3.0,8.0,,0
school,7.020703478,2.481762321,,92.56333524,4.0,9.0,1.0,0
school,7.432739174,3.077789655,,95.25849697,6.0,2.0,,0
school,8.589575591,2.068969524,4.269059309,62.71348836,4.0,7.0,7.0,0
working_student,5.834311537,6.46568369,3.446184232,84.34203432,1.0,5.0,5.0,0
college,5.872198861,2.625382975,2.702244488,97.97141123,10.0,7.0,2.0,1
school,7.047462275,2.06171482,2.038319759,,2.0,5.0,6.0,0
college,6.926877755,5.024500476,5.686445794,65.55326519,4.0,3.0,7.0,1
college,6.419515752,3.864886305,0.432131245876802,78.23537707,8.0,4.0,11.0,0
working_student,5.810201323,7.26285519,2.644955852,94.41239102,5.0,8.0,9.0,0
college,3.859261977,5.127628352,5.712963811,58.36540705,6.0,7.0,2.0,1
college,8.489083341,3.862346337,5.197109311,76.29526977,6.0,6.0,10.0,0
school,6.730750273,1.225811174,2.302796372,88.23036377,8.0,6.0,10.0,1
college,6.060627118,5.236172605,3.304431525,83.57654455,3.0,5.0,3.0,0
college,6.821413406,4.771385018,5.410116709,78.70925297,5.0,4.0,7.0,0
college,4.986646773,2.969624136,3.987842122,73.30344935,9.0,7.0,3.0,1
working_student,6.21389863,11.69370133,6.658435213,67.31642639,9.0,9.0,4.0,1
college,5.250851407,6.799556967,2.79823099,91.65626797,1.0,5.0,7.0,0
college,7.526386801,,2.155328304,86.89999316,4.0,,1.0,0
college,5.173106329,1.833015746,5.045218526,87.03053181,3.0,6.0,,0
college,2.583367222,4.048029454,2.737688509,69.92167083,2.0,5.0,6.0,0
college,7.619365317,9.841256274,4.170135297,95.50907941,3.0,8.0,5.0,0
college,5.614870869,7.651115583,2.055946985,83.72449554,8.0,10.0,2.0,0
college,5.852917087,10.47621931,0.319661954869612,83.52990732,9.0,4.0,6.0,1
working_student,7.255344801,7.569561622,3.031428467,81.47007919,8.0,6.0,12.0,1
college,5.899843409,4.297833015,3.290522615,81.142039,8.0,6.0,5.0,1
school,6.980550284,2.407344153,3.43079294,80.67728328,3.0,,5.0,0
college,5.629573307,2.464022332,3.342021112,80.35879936,1.0,7.0,7.0,0
college,6.122752995,5.088966946,2.09628322,84.32313788,4.0,8.0,11.0,0
,7.643964845,,1.126452232,82.54648644,2.0,6.0,11.0,0
working_student,6.609199796,4.587307121,4.691329896,80.95667122,5.0,7.0,10.0,0
college,7.866129212,6.925656214,4.232372653,89.95339719,5.0,6.0,12.0,0
college,6.64117345,2.507316768,2.663375212,67.95264297,3.0,4.0,7.0,0
school,6.766031186,2.672773959,4.64023593,76.32516945,8.0,8.0,9.0,0
college,6.554763194,4.613168102,2.419963846,89.39294646,5.0,9.0,2.0,0
college,3.799780229,6.705388658,4.23924587,77.90096358,4.0,,3.0,1
working_student,5.321921844,5.558527251,7.008892868,92.26260041,4.0,5.0,6.0,0
working_student,6.793947014,5.615458095,6.243442402,98.64300833,7.0,3.0,5.0,1
working_student,5.786543261,6.891226591,4.410117312,0.0,5.0,8.0,11.0,0
school,6.163548349,1.72705799,4.317708371,,6.0,7.0,8.0,0
college,6.925822328,5.465164411,5.421988109,70.80813492,2.0,3.0,,0
working_student,4.240832233,5.161394553,1.026569061,71.78486524,1.0,9.0,10.0,0
college,7.871042992,5.503325773,4.116579205,67.59594129,3.0,6.0,7.0,0
,7.265234807,1.824511732,6.528304248,76.85819819,2.0,9.0,1.0,0
college,6.691596073,3.718000381,1.461520615,94.9331121,8.0,4.0,10.0,1
working_student,5.785776023,7.812730594,1.577917035,71.89084907,1.0,10.0,6.0,0
college,8.019206355,6.257409281,1.729344595,67.70173218,1.0,1.0,,0
college,,2.473353401,2.875513192,90.48663488,7.0,7.0,1.0,1
,6.913775015,8.197929674,4.686532561,87.06393326,9.0,4.0,3.0,1
college,6.23868854,3.902584668,5.55316276,86.35289159,3.0,4.0,12.0,1
school,6.54256605,1.530783741,1.134982525,95.2916728,6.0,4.0,8.0,0
working_student,4.614809459,1.566685116,3.148943875,56.83702985,1.0,9.0,3.0,0
school,6.338780948,3.864940685,2.335760783,76.78248555,,7.0,1.0,0
college,,6.657168214,4.527420394,67.0994652,1.0,5.0,11.0,0
school,8.297125787,1.199210021,2.613061411,92.03823738,5.0,3.0,12.0,0
,7.394413948,4.925077582,,99.21161733,4.0,4.0,2.0,0
,7.435378828,8.013847405,5.498686965,79.82367863,5.0,2.0,7.0,0
college,6.904023217,0.928377704855802,4.421070361,87.05183804,5.0,9.0,10.0,0
college,5.841169141,5.532670164,0.16130697268198,93.52604118,4.0,3.0,6.0,0
college,,5.508745209,6.317717195,97.13108644,,3.0,7.0,0
college,6.739315052,4.492170084,2.72074971,85.35808528,3.0,6.0,11.0,1
college,,8.471038129,4.744830038,79.68085427,1.0,4.0,5.0,1
school,7.42967856,0.771029219740768,1.824157465,84.56750445,4.0,2.0,8.0,0
college,6.165591345,5.593029378,5.478544382,72.935456,3.0,4.0,5.0,0
school,8.003279889,3.119964068,3.163544009,85.58921149,10.0,4.0,3.0,1
college,7.24689604,5.317852098,0.623525732097686,92.99156241,6.0,3.0,9.0,0
college,7.568600284,3.008664037,5.064090686,80.85856715,6.0,6.0,11.0,0
college,6.615087391,1.244448952,,94.67013919,7.0,8.0,3.0,0
college,7.642003114,7.091959219,0.712203819351028,61.71088774,3.0,6.0,9.0,0
working_student,6.079139754,6.696365636,3.040114824,88.02614976,6.0,5.0,11.0,1
college,4.618160471,4.100141133,3.571398965,80.55616873,6.0,7.0,2.0,1
working_student,7.436929698,5.110048685,3.89135339,90.16799002,8.0,7.0,3.0,0
college,8.994751297,5.335543064,6.050203105,62.35946273,2.0,7.0,11.0,1
college,5.487439226,3.625888815,2.152680554,,4.0,,3.0,0
school,8.298932564,2.847380855,4.862612667,62.73792811,7.0,8.0,6.0,0
college,6.000060443,6.090701355,3.887621485,62.82884746,8.0,,7.0,1
school,8.216191641,5.085641033,1.544801878,98.15638548,10.0,2.0,1.0,1
school,7.362925886,3.325917877,2.319444046,65.38627814,7.0,4.0,6.0,0
college,6.683103919,4.142437323,,72.33612129,8.0,6.0,5.0,1
college,5.621492201,3.661605761,2.319201742,,4.0,8.0,6.0,0
college,9.204852817,7.239347334,2.584617729,72.73820373,10.0,8.0,12.0,0
college,6.873132516,5.996683584,3.535649052,76.22104778,8.0,10.0,12.0,1
school,6.516716356,2.768168075,3.998873378,86.23541897,5.0,3.0,,1
school,6.284144065,5.525225763,3.836202923,73.32462979,6.0,8.0,7.0,0
working_student,7.090072222,5.157016911,0.785638257116115,87.3962916,5.0,8.0,2.0,0
working_student,7.495684116,6.690597054,5.203887557,71.95893171,3.0,6.0,7.0,1
college,5.998706689,5.657572327,4.126094879,69.81428265,8.0,7.0,5.0,1
,4.462885412,2.099250225,3.227616155,94.4380351,4.0,4.0,12.0,0
,6.287358087,1.679427446,0.633267439198662,82.38736815,6.0,3.0,10.0,0
school,6.8749437,3.977357266,3.519402583,79.62601731,2.0,7.0,10.0,0
working_student,5.08935715,4.61274808,4.682551225,71.38566309,5.0,2.0,2.0,1
college,4.656167187,4.819444912,7.623766499,88.88075777,9.0,2.0,3.0,0
college,4.907595258,1.655974745,3.713720996,98.60197666,10.0,8.0,,1
working_student,6.925003575,9.669687741,4.516909068,74.03501698,,4.0,4.0,1
school,6.92606255,2.695905021,6.672322292,64.68359095,7.0,6.0,3.0,1
college,,2.141162645,4.513295977,85.03382686,10.0,5.0,3.0,1
school,7.855274372,4.110342759,3.65640301,76.34271418,4.0,6.0,3.0,0
college,,1.519803665,0.435239202060152,87.25160116,4.0,10.0,12.0,0
school,7.37889528,2.409757972,6.252975498,83.09522612,8.0,6.0,6.0,0
college,,6.778887772,6.720969471,91.7642796,5.0,7.0,12.0,0
working_student,4.616911564,11.79574471,0.920296742364707,66.25953033,8.0,8.0,6.0,1
college,3.130662879,0.969677801526203,3.567570761,,7.0,9.0,3.0,0
college,4.016041598,0.371336541583399,2.975374343,78.44625855,8.0,3.0,7.0,1
college,8.631437999,6.816827932,8.043777253,91.36812029,3.0,4.0,12.0,0
college,7.439722359,2.567672184,4.361569025,70.04311215,8.0,7.0,3.0,1
school,5.631403059,0.337967505631687,,63.08387875,3.0,9.0,,0
school,7.340227346,3.123611161,2.56790396,90.93578739,9.0,10.0,3.0,0
college,5.168725389,,4.617132685,92.39107456,9.0,5.0,10.0,1
school,6.990009233,2.795337353,2.918211111,99.99367215,5.0,7.0,3.0,0
college,8.158472047,7.485088475,,71.08656454,6.0,5.0,7.0,0
school,4.586630558,4.055707456,7.89139853,91.11739608,3.0,7.0,4.0,1
school,6.169249388,2.022447009,,94.9141448,4.0,6.0,12.0,0
college,7.070796737,5.447761051,0.743070568259055,76.54543661,6.0,3.0,9.0,0
college,4.266909285,2.250259194,2.92296705,77.17484675,4.0,2.0,10.0,0
college,4.534129009,4.241738579,2.666811909,83.36193215,3.0,5.0,5.0,0
school,7.480177177,1.959860739,2.40190099,97.63285559,9.0,2.0,12.0,0
college,4.827281584,5.439690078,6.479113363,92.84041959,3.0,5.0,4.0,0
,6.045010301,4.724374609,4.271054254,78.75985615,6.0,6.0,4.0,1
college,7.312713731,5.199899513,,96.93669904,8.0,2.0,1.0,0
college,5.734061499,5.515298716,6.494866715,83.71990173,3.0,6.0,11.0,0
working_student,5.107899308,9.566135434,,95.72274485,10.0,5.0,5.0,1
working_student,6.854621378,6.831475883,6.297904864,77.55609344,10.0,7.0,,1
college,6.254209159,5.849904298,8.58926849,93.57001924,8.0,,6.0,0
working_student,6.522486291,5.924471696,3.95237932,71.84547018,5.0,6.0,11.0,0
school,7.644695452,1.858120389,3.998784516,83.27072177,4.0,10.0,10.0,0
college,5.723125626,5.128380381,0.818938426171901,84.69730104,6.0,9.0,10.0,0
school,8.263537703,1.942306505,2.641661848,65.87842198,10.0,3.0,,1
working_student,5.290153651,5.44771697,,77.06509058,9.0,5.0,1.0,1
college,6.12052448,5.8627299,4.436781736,70.47711859,5.0,8.0,12.0,0
school,7.898828433,2.523509763,3.692624028,85.17096182,6.0,3.0,7.0,0
college,6.638194286,6.40143152,4.978644397,93.14686843,9.0,7.0,3.0,1
working_student,6.225048509,,3.41764828,,5.0,8.0,7.0,0
college,7.679569706,4.002652078,6.015956994,72.03989647,9.0,6.0,1.0,0
college,8.214527745,2.171173302,4.571900214,84.00156282,3.0,6.0,12.0,0
college,5.248382894,4.308581176,6.270993937,67.8717767,6.0,5.0,7.0,1
school,8.877115104,3.309865643,2.967294095,74.45359953,5.0,9.0,6.0,0
college,7.415834209,8.048138438,4.21093965,86.38440123,8.0,6.0,11.0,1
college,7.786874969,3.888300568,0.216448052493386,83.14378674,,8.0,11.0,0
working_student,4.303014124,2.518064301,3.326043489,76.36668905,5.0,7.0,3.0,0
college,6.38210787,0.944238675311876,0.560896551985444,93.53007713,1.0,6.0,8.0,0
college,,4.009890011,5.81962503,82.43440313,,10.0,6.0,0
college,6.599998815,0.651224990344531,5.665799727,74.82227312,3.0,5.0,11.0,0
,6.312957672,5.198559379,2.128561124,74.85938593,7.0,7.0,8.0,0
school,7.257758469,5.088096924,1.291007743,65.15451778,5.0,6.0,6.0,0
college,5.005934984,3.781874606,5.521345706,62.80427473,2.0,4.0,9.0,0
working_student,4.796046311,1.964871764,,80.27886317,8.0,1.0,4.0,1
school,7.830192452,3.399673415,4.291971486,74.70119809,5.0,9.0,7.0,0
school,7.141858303,2.715751146,,,6.0,4.0,11.0,0
college,,5.119630456,1.612935812,82.56931025,9.0,5.0,7.0,1
college,5.428781196,4.524830637,,62.91515832,4.0,9.0,12.0,0
college,7.929759887,5.248392721,5.745985308,64.24216447,10.0,8.0,1.0,1
,4.921101412,4.376715156,0.531278614703428,75.74637055,8.0,9.0,10.0,1
working_student,4.741580261,10.89991953,3.564487017,83.14479644,5.0,1.0,6.0,1
working_student,6.817393486,9.049133373,5.140920888,86.94936437,1.0,8.0,12.0,0
school,6.346285486,2.861558227,4.973147298,90.04162443,2.0,7.0,6.0,0
college,5.356669295,5.357456481,3.020346537,84.54428685,7.0,5.0,,0
college,5.862337975,5.519538279,1.821755184,86.36176643,5.0,6.0,4.0,0
college,7.665526816,5.651699403,4.794198603,76.75788148,6.0,4.0,10.0,0
school,,0.549063335006693,2.901709997,82.95492425,5.0,5.0,6.0,0
college,6.516818916,2.70378121,3.050486594,54.76193242,6.0,4.0,2.0,1
college,5.675288132,4.602172498,4.797880832,96.93747263,7.0,6.0,8.0,0
college,4.204571969,3.932061846,0.509867630077083,62.7109102,10.0,6.0,10.0,1
college,7.767997981,7.814669419,3.296218552,73.17970172,4.0,4.0,4.0,0
college,7.937715855,4.502350441,4.91628811,82.10194021,3.0,5.0,8.0,0
college,6.749519652,5.201212225,4.297434886,78.70471394,10.0,6.0,3.0,1
college,5.380547542,4.383567759,4.00982147,74.9756791,4.0,7.0,7.0,0
college,5.08955759,4.277833232,3.626309751,105.0,4.0,10.0,10.0,0
college,8.101188351,3.414360704,5.012006405,82.81691544,2.0,5.0,5.0,0
college,8.26633755,6.172359051,1.572716204,77.69810263,4.0,8.0,11.0,0
school,6.992598087,1.537986805,3.085146658,88.34800954,2.0,6.0,8.0,0
college,6.425293165,6.041115554,3.756644855,81.56638414,8.0,7.0,11.0,1
college,6.361589315,0.908373710113428,1.791043809,90.15343207,4.0,5.0,12.0,0
college,,2.602489577,4.874346004,97.84172476,9.0,8.0,5.0,1
college,7.2699894,1.948305129,1.709334221,98.03157963,1.0,6.0,3.0,0
college,5.43182918,4.099998129,5.956960423,82.82330103,4.0,2.0,2.0,1
working_student,4.395582917,4.432923047,3.853933219,85.09591963,8.0,3.0,8.0,0
college,6.311667646,5.567932518,3.630884189,74.78665424,4.0,8.0,1.0,0
college,4.836252694,5.425636665,3.915024009,83.13499207,6.0,9.0,3.0,0
working_student,5.747215002,5.9265434,3.230782861,74.69592637,7.0,,10.0,1
school,8.439539533,4.223519986,4.16991953,87.6817872,5.0,1.0,10.0,0
school,7.031979829,2.973714797,5.116163124,80.77730009,9.0,6.0,12.0,0
college,7.797042622,5.27286638,1.809178036,,7.0,4.0,5.0,0
school,6.608141461,3.671196262,5.241129593,83.66222734,2.0,5.0,8.0,0
college,4.969544402,5.905186039,3.09536903,77.1549901,6.0,7.0,4.0,1
school,,2.059725676,6.899742768,79.08955124,5.0,3.0,9.0,0
school,,2.683936257,3.085579031,79.98213964,4.0,7.0,2.0,0
college,6.549426249,3.469913529,5.053330035,81.44105744,7.0,8.0,5.0,0
college,5.38630228,4.684899047,2.668991638,80.47547392,6.0,5.0,2.0,0
working_student,3.382949934,6.145147256,6.233541753,69.73027287,8.0,6.0,6.0,1
,7.000832293,6.021450832,4.499523963,73.04304975,7.0,6.0,5.0,1
college,8.332025359,3.035559694,6.512098779,48.69046432,2.0,9.0,8.0,0
,,9.680358456,0.669808647378094,,,5.0,12.0,0
college,6.797633355,2.573548377,4.037521364,98.12960984,5.0,5.0,5.0,1
college,7.313486865,3.922818054,4.330590963,73.7768403,7.0,7.0,8.0,0
working_student,6.987623253,7.741410728,4.505327733,78.49835658,5.0,6.0,9.0,0
working_student,8.767803268,6.134918541,0.37235952925311,79.14888437,7.0,6.0,3.0,0
,4.426359583,3.920151876,4.325276738,87.4815596,6.0,,3.0,1
working_student,4.922551803,8.190543156,1.209051924,72.62277282,5.0,4.0,11.0,0
school,6.19539751,3.52492437,2.825307874,81.69960612,6.0,8.0,11.0,0
working_student,7.961646406,4.463972366,4.559693431,80.70301366,4.0,1.0,11.0,0
college,4.765763487,7.073969632,5.603461101,71.39426779,3.0,6.0,7.0,1
working_student,6.513150744,3.322081206,6.196206765,76.40911729,7.0,7.0,1.0,1
college,6.059107936,8.404651512,2.185982455,72.5785683,8.0,1.0,1.0,1
school,5.751623832,2.899793746,4.066764084,54.54586656,10.0,2.0,9.0,1
college,6.071591979,5.047531085,0.0802922126651011,85.9009204,5.0,6.0,,1
school,8.915999494,5.119658706,,79.86808217,5.0,1.0,12.0,1
college,3.189620148,1.266446967,2.372729622,92.51408266,8.0,4.0,,1
school,7.806650214,3.980407663,0.625258696473645,92.34818203,5.0,4.0,3.0,0
college,6.191230691,1.752199518,6.12639574,99.0018833,8.0,5.0,,0
college,6.421261459,3.892710138,2.775787963,77.38639504,3.0,7.0,3.0,0
college,6.47187273,5.23457433,2.432282936,81.87835033,7.0,8.0,3.0,0
college,4.730331952,6.013423304,2.480744752,79.28529166,3.0,7.0,2.0,0
college,8.126324417,5.596328695,0.0553375005936617,84.29136919,6.0,7.0,9.0,0
working_student,8.914417216,2.263021146,2.552473859,99.83800198,5.0,8.0,2.0,0
college,7.307912453,1.500935545,1.521501704,91.57119728,,6.0,9.0,1
college,,8.457177493,5.513602771,70.73928913,6.0,7.0,,0
school,8.584211661,3.645370502,3.660554502,63.41134558,4.0,10.0,6.0,1
working_student,6.317768669,6.038250882,6.823328043,82.93748649,10.0,7.0,4.0,1
school,8.684033637,2.818205721,,92.28227176,6.0,9.0,11.0,0
college,9.159189336,5.933302033,3.894447005,98.49094663,8.0,1.0,10.0,1
school,7.517069561,3.112311788,7.979528101,85.71576598,3.0,5.0,7.0,0
college,8.767055164,,5.926758265,97.3925675,7.0,3.0,8.0,1
college,6.205493718,4.010154228,3.199274145,85.45615475,6.0,5.0,10.0,0
school,5.789022359,3.479561375,1.617239607,71.69982221,7.0,7.0,2.0,0
college,6.931679443,5.664131466,6.644252673,77.51853758,6.0,5.0,,0
college,5.626464018,0.209635715677013,7.395408196,73.66566674,7.0,1.0,6.0,1
college,6.504311679,5.394130225,6.727547776,95.75405489,5.0,3.0,1.0,0
college,4.15255617,,2.440045642,90.19496691,6.0,6.0,5.0,1
school,9.205914818,3.29525517,0.582907399123743,65.47381843,9.0,6.0,4.0,1
school,9.175490447,,5.771411836,83.44960309,,6.0,11.0,0
college,6.851395805,5.646841967,0.195091547862993,87.77748061,9.0,4.0,6.0,1
school,8.21010939,1.17196614,0.00721815957012905,68.65248213,4.0,3.0,2.0,0
school,6.654648185,1.366288604,0.563852975456742,,7.0,6.0,7.0,1
college,7.030510462,3.839525621,4.864092699,79.2568495,6.0,1.0,3.0,0
college,5.2797972,3.847253808,1.012999535,96.24385982,5.0,6.0,3.0,0
college,4.72745522,7.041505183,0.653015267587305,69.47484282,8.0,9.0,5.0,1
college,5.854391411,5.584491789,8.010895637,72.9549659,5.0,5.0,5.0,0
college,5.863484487,7.310106632,2.871939836,82.95479386,7.0,2.0,10.0,1
college,6.339494601,2.599784446,2.429018557,64.53406137,10.0,5.0,12.0,1
college,9.266642618,1.266728365,5.293008366,80.86358659,5.0,3.0,6.0,0
college,7.50787416,3.920618419,2.504104421,83.66472604,9.0,8.0,10.0,0
college,5.558443031,3.938874701,4.089521423,78.13991079,1.0,10.0,8.0,0
college,7.336566565,6.066462076,2.656956497,51.52728057,6.0,6.0,12.0,0
college,5.331457599,2.878644713,5.508313896,66.52814764,6.0,9.0,1.0,0
working_student,3.454546255,6.620917101,1.84198392,67.09520132,4.0,3.0,5.0,0
college,5.947746822,8.466375862,1.858297142,75.51958262,7.0,6.0,12.0,1
college,6.651794756,14.07098816,0.876000085751017,71.51054883,4.0,,12.0,0
college,6.853577468,10.1655635,5.493423636,84.3482694,3.0,9.0,6.0,1
school,8.98821614,1.918998457,1.76661772,92.66521591,4.0,1.0,9.0,0
working_student,9.065383723,6.800000327,4.831870806,71.13428397,5.0,6.0,5.0,1
college,5.330271826,6.337556477,4.480939789,80.66981788,3.0,5.0,10.0,0
college,6.899065756,5.286341671,4.673609667,99.20566214,9.0,10.0,9.0,1
working_student,5.101601229,4.971804426,0.837301117249572,79.36307502,3.0,5.0,3.0,0
working_student,5.356891073,10.43038506,4.793502094,71.9146712,9.0,,3.0,1
working_student,5.999280317,7.289385507,6.226016172,69.85169455,5.0,3.0,7.0,1
college,8.896292554,6.28467822,4.62536156,72.04438035,,9.0,7.0,0
school,5.546408558,4.250465765,4.21272493,72.69227622,9.0,3.0,9.0,1
school,5.608802116,3.307979071,6.018052383,79.84499943,9.0,4.0,4.0,1
college,9.639387829,4.190487,2.648383218,,5.0,6.0,12.0,0
working_student,6.139768211,4.494706436,3.208261524,90.64561682,10.0,6.0,9.0,1
college,8.999165977,4.644630285,4.489266398,83.50903427,6.0,5.0,7.0,0
school,8.371480883,3.112407342,6.283991396,91.96660348,6.0,7.0,12.0,0
school,7.774644277,1.995921096,4.414414164,82.98568165,9.0,7.0,7.0,1
college,6.297946563,2.855108656,1.031353587,82.49290217,3.0,1.0,6.0,0
college,4.965892839,5.131569793,3.666893724,86.12812606,7.0,4.0,1.0,1
college,7.730539238,7.224996382,4.721148481,78.11912193,6.0,2.0,4.0,1
college,6.486370881,4.102323334,3.284797735,84.42721709,9.0,6.0,5.0,1
school,8.139012139,1.199165525,1.354885579,81.79358054,3.0,6.0,5.0,0
school,6.603294331,3.320077574,,79.99480223,6.0,,4.0,0
working_student,7.587932797,,5.219920685,85.4088994,6.0,5.0,4.0,0
college,5.886731708,6.423342015,2.500136436,83.56430891,5.0,8.0,5.0,0
working_student,6.591811592,9.601893028,7.592065039,77.840996,5.0,8.0,7.0,1
college,5.021493196,3.999155916,4.887978124,70.8354518,6.0,5.0,11.0,1
working_student,4.336799429,4.96734558,2.193079239,76.06433315,5.0,4.0,3.0,0
school,6.681957964,1.846429084,2.362715378,91.84525773,6.0,8.0,1.0,0
college,7.921741569,5.829236867,5.205887372,96.27476828,3.0,1.0,5.0,0
college,5.082194592,5.000946901,2.352899883,83.46698022,5.0,,8.0,0
college,5.723801445,3.663037866,0.0445616946468352,78.78907398,6.0,9.0,6.0,0
school,7.543905995,2.400429251,3.117873939,85.11850382,5.0,6.0,10.0,0
college,7.188587939,7.338842645,6.715641384,98.97666397,9.0,9.0,10.0,1
college,7.729517774,1.391836133,3.094231166,87.84431731,6.0,6.0,6.0,0
college,7.503404407,5.734363203,3.756146289,70.656529,6.0,5.0,10.0,0
college,7.111952261,3.527752495,5.335180956,90.66250659,2.0,8.0,3.0,0
working_student,6.228477483,,0.674063438145511,92.6999549,8.0,7.0,9.0,1
school,6.840370863,3.422049568,1.783879783,53.20145476,6.0,7.0,11.0,1
college,5.855452943,5.849801564,5.571760627,86.1850704,10.0,9.0,8.0,1
college,5.826737352,5.099741511,4.6733789,66.6549792,4.0,4.0,1.0,0
